fecha,hora,tiempo,partida,# palabras a adivinar,nombre_evento,usuarie-nick,usuarie-genero,usuarie-edad,estado,palabra,nivel,dificultad
26/06/21,12:06:22,1:49,40,5.0,intento,Lore,Femenino,33,error,Kenny,2,Normal
26/06/21,12:06:23,1:48,40,5.0,intento,Lore,Femenino,33,error,Kenny,2,Normal
26/06/21,12:06:25,1:46,40,5.0,intento,Lore,Femenino,33,error,Mike,2,Normal
26/06/21,12:06:27,1:44,40,5.0,intento,Lore,Femenino,33,correcto,Chad,2,Normal
26/06/21,12:06:28,1:43,40,5.0,intento,Lore,Femenino,33,error,Mike,2,Normal
26/06/21,12:06:30,1:41,40,5.0,intento,Lore,Femenino,33,error,Kenny,2,Normal
26/06/21,12:06:32,1:39,40,5.0,intento,Lore,Femenino,33,correcto,Mike,2,Normal
26/06/21,12:06:34,1:37,40,5.0,intento,Lore,Femenino,33,error,Cheems,2,Normal
26/06/21,12:06:35,1:36,40,5.0,intento,Lore,Femenino,33,error,Kenny,2,Normal
26/06/21,12:06:37,1:34,40,5.0,intento,Lore,Femenino,33,error,Kenny,2,Normal
26/06/21,12:06:39,1:32,40,5.0,intento,Lore,Femenino,33,error,Kenny,2,Normal
26/06/21,12:06:41,1:30,40,5.0,intento,Lore,Femenino,33,error,Kenny,2,Normal
26/06/21,12:06:43,1:28,40,5.0,intento,Lore,Femenino,33,correcto,Apu,2,Normal
26/06/21,12:06:44,1:27,40,5.0,intento,Lore,Femenino,33,error,Cheems,2,Normal
26/06/21,12:06:46,1:25,40,5.0,intento,Lore,Femenino,33,error,Cheems,2,Normal
26/06/21,12:06:47,1:24,40,5.0,intento,Lore,Femenino,33,correcto,Cheems,2,Normal
26/06/21,12:06:48,1:23,40,5.0,intento,Lore,Femenino,33,correcto,Kenny,2,Normal
26/06/21,12:06:50,1:23,40,5.0,fin_partida,Lore,Femenino,33,nivel_ganado,,2,Normal
26/06/21,12:07:01,2:20,41,8.0,inicio_partida,Lore,Femenino,33,,,3,Normal
26/06/21,12:07:02,2:19,41,8.0,intento,Lore,Femenino,33,error,Fry,3,Normal
26/06/21,12:07:03,2:18,41,8.0,intento,Lore,Femenino,33,error,GIorgio,3,Normal
26/06/21,12:07:05,2:16,41,8.0,intento,Lore,Femenino,33,error,Wojak,3,Normal
26/06/21,12:07:06,2:15,41,8.0,intento,Lore,Femenino,33,correcto,GIorgio,3,Normal
26/06/21,12:07:07,2:14,41,8.0,intento,Lore,Femenino,33,error,Apu,3,Normal
26/06/21,12:07:09,2:12,41,8.0,intento,Lore,Femenino,33,error,Apu,3,Normal
26/06/21,12:07:11,2:10,41,8.0,intento,Lore,Femenino,33,error,Harold,3,Normal
26/06/21,12:07:13,2:08,41,8.0,intento,Lore,Femenino,33,error,Fry,3,Normal
26/06/21,12:07:16,2:05,41,8.0,intento,Lore,Femenino,33,error,Fry,3,Normal
26/06/21,12:07:18,2:03,41,8.0,intento,Lore,Femenino,33,error,Wojak,3,Normal
26/06/21,12:07:19,2:02,41,8.0,intento,Lore,Femenino,33,error,Wojak,3,Normal
26/06/21,12:07:21,2:00,41,8.0,intento,Lore,Femenino,33,error,Harold,3,Normal
26/06/21,12:07:23,1:58,41,8.0,intento,Lore,Femenino,33,error,Doge,3,Normal
26/06/21,12:07:24,1:57,41,8.0,intento,Lore,Femenino,33,error,Harold,3,Normal
26/06/21,12:07:26,1:55,41,8.0,intento,Lore,Femenino,33,error,Wojak,3,Normal
26/06/21,12:07:28,1:53,41,8.0,intento,Lore,Femenino,33,correcto,Wojak,3,Normal
26/06/21,12:07:30,1:52,41,8.0,intento,Lore,Femenino,33,error,Apu,3,Normal
26/06/21,12:07:31,1:50,41,8.0,intento,Lore,Femenino,33,error,Doge,3,Normal
26/06/21,12:07:33,1:48,41,8.0,intento,Lore,Femenino,33,error,Kayode,3,Normal
26/06/21,12:07:34,1:47,41,8.0,intento,Lore,Femenino,33,error,Harold,3,Normal
26/06/21,12:07:35,1:46,41,8.0,intento,Lore,Femenino,33,error,Harold,3,Normal
26/06/21,12:07:38,1:43,41,8.0,intento,Lore,Femenino,33,error,Kayode,3,Normal
26/06/21,12:07:39,1:42,41,8.0,intento,Lore,Femenino,33,correcto,Kayode,3,Normal
26/06/21,12:07:41,1:40,41,8.0,intento,Lore,Femenino,33,error,Fry,3,Normal
26/06/21,12:07:42,1:39,41,8.0,intento,Lore,Femenino,33,error,Harold,3,Normal
26/06/21,12:07:44,1:37,41,8.0,intento,Lore,Femenino,33,error,Apu,3,Normal
26/06/21,12:07:46,1:36,41,8.0,intento,Lore,Femenino,33,error,Mike,3,Normal
26/06/21,12:07:48,1:34,41,8.0,intento,Lore,Femenino,33,error,Fry,3,Normal
26/06/21,12:07:49,1:32,41,8.0,intento,Lore,Femenino,33,error,Harold,3,Normal
26/06/21,12:07:52,1:29,41,8.0,intento,Lore,Femenino,33,error,Mike,3,Normal
26/06/21,12:07:53,1:28,41,8.0,intento,Lore,Femenino,33,correcto,Doge,3,Normal
26/06/21,12:07:55,1:26,41,8.0,intento,Lore,Femenino,33,error,Fry,3,Normal
26/06/21,12:07:56,1:25,41,8.0,intento,Lore,Femenino,33,error,Harold,3,Normal
26/06/21,12:07:59,1:22,41,8.0,intento,Lore,Femenino,33,correcto,Fry,3,Normal
26/06/21,12:08:00,1:21,41,8.0,intento,Lore,Femenino,33,error,Mike,3,Normal
26/06/21,12:08:03,1:18,41,8.0,intento,Lore,Femenino,33,error,Harold,3,Normal
26/06/21,12:08:05,1:16,41,8.0,intento,Lore,Femenino,33,error,Apu,3,Normal
26/06/21,12:08:07,1:14,41,8.0,intento,Lore,Femenino,33,error,Apu,3,Normal
26/06/21,12:08:09,1:12,41,8.0,intento,Lore,Femenino,33,correcto,Harold,3,Normal
26/06/21,12:08:11,1:10,41,8.0,intento,Lore,Femenino,33,error,Apu,3,Normal
26/06/21,12:08:13,1:08,41,8.0,intento,Lore,Femenino,33,correcto,Mike,3,Normal
26/06/21,12:08:15,1:06,41,8.0,intento,Lore,Femenino,33,correcto,Apu,3,Normal
26/06/21,12:08:16,1:06,41,8.0,fin_partida,Lore,Femenino,33,nivel_ganado,,3,Normal
26/06/21,12:08:20,3:00,42,10.0,inicio_partida,Lore,Femenino,33,,,4,Normal
26/06/21,12:08:21,3:00,42,10.0,intento,Lore,Femenino,33,error,Wojak,4,Normal
26/06/21,12:08:22,2:58,42,10.0,intento,Lore,Femenino,33,error,Cheems,4,Normal
26/06/21,12:08:24,2:57,42,10.0,intento,Lore,Femenino,33,error,Wojak,4,Normal
26/06/21,12:08:25,2:56,42,10.0,intento,Lore,Femenino,33,error,Doge,4,Normal
26/06/21,12:08:26,2:54,42,10.0,intento,Lore,Femenino,33,error,Cheems,4,Normal
26/06/21,12:08:28,2:52,42,10.0,intento,Lore,Femenino,33,error,Leonardo,4,Normal
26/06/21,12:08:30,2:51,42,10.0,intento,Lore,Femenino,33,error,Wojak,4,Normal
26/06/21,12:08:31,2:49,42,10.0,intento,Lore,Femenino,33,error,Harold,4,Normal
26/06/21,12:08:33,2:47,42,10.0,intento,Lore,Femenino,33,error,Yutaro,4,Normal
26/06/21,12:08:35,2:45,42,10.0,intento,Lore,Femenino,33,error,Cheems,4,Normal
26/06/21,12:08:37,2:44,42,10.0,intento,Lore,Femenino,33,error,Doge,4,Normal
26/06/21,12:08:38,2:42,42,10.0,intento,Lore,Femenino,33,error,Yutaro,4,Normal
26/06/21,12:08:40,2:41,42,10.0,intento,Lore,Femenino,33,error,Apu,4,Normal
26/06/21,12:08:42,2:39,42,10.0,intento,Lore,Femenino,33,error,Mike,4,Normal
26/06/21,12:08:44,2:37,42,10.0,intento,Lore,Femenino,33,error,Harold,4,Normal
26/06/21,12:08:45,2:35,42,10.0,intento,Lore,Femenino,33,error,Apu,4,Normal
26/06/21,12:08:47,2:34,42,10.0,intento,Lore,Femenino,33,correcto,Harold,4,Normal
26/06/21,12:08:49,2:31,42,10.0,intento,Lore,Femenino,33,error,Wojak,4,Normal
26/06/21,12:08:51,2:30,42,10.0,intento,Lore,Femenino,33,error,Apu,4,Normal
26/06/21,12:08:53,2:27,42,10.0,intento,Lore,Femenino,33,error,Yutaro,4,Normal
26/06/21,12:08:55,2:25,42,10.0,intento,Lore,Femenino,33,error,Doge,4,Normal
26/06/21,12:08:57,2:24,42,10.0,intento,Lore,Femenino,33,correcto,Doge,4,Normal
26/06/21,12:08:58,2:22,42,10.0,intento,Lore,Femenino,33,error,Leonardo,4,Normal
26/06/21,12:09:00,2:20,42,10.0,intento,Lore,Femenino,33,error,Leonardo,4,Normal
26/06/21,12:09:02,2:18,42,10.0,intento,Lore,Femenino,33,error,Cheems,4,Normal
26/06/21,12:09:04,2:16,42,10.0,intento,Lore,Femenino,33,error,Wojak,4,Normal
26/06/21,12:09:06,2:15,42,10.0,intento,Lore,Femenino,33,error,Chad,4,Normal
26/06/21,12:09:08,2:13,42,10.0,intento,Lore,Femenino,33,error,Wojak,4,Normal
26/06/21,12:09:09,2:12,42,10.0,intento,Lore,Femenino,33,error,Cheems,4,Normal
26/06/21,12:09:10,2:10,42,10.0,intento,Lore,Femenino,33,error,Yutaro,4,Normal
26/06/21,12:09:12,2:09,42,10.0,intento,Lore,Femenino,33,error,Kayode,4,Normal
26/06/21,12:09:13,2:07,42,10.0,intento,Lore,Femenino,33,error,Apu,4,Normal
26/06/21,12:09:15,2:06,42,10.0,intento,Lore,Femenino,33,error,Yutaro,4,Normal
26/06/21,12:09:17,2:03,42,10.0,intento,Lore,Femenino,33,correcto,Yutaro,4,Normal
26/06/21,12:09:19,2:02,42,10.0,intento,Lore,Femenino,33,error,Cheems,4,Normal
26/06/21,12:09:21,2:00,42,10.0,intento,Lore,Femenino,33,error,Wojak,4,Normal
26/06/21,12:09:22,1:58,42,10.0,intento,Lore,Femenino,33,error,Cheems,4,Normal
26/06/21,12:09:24,1:56,42,10.0,intento,Lore,Femenino,33,error,Kayode,4,Normal
26/06/21,12:09:26,1:55,42,10.0,intento,Lore,Femenino,33,correcto,Wojak,4,Normal
26/06/21,12:09:28,1:53,42,10.0,intento,Lore,Femenino,33,error,Chad,4,Normal
26/06/21,12:09:30,1:51,42,10.0,intento,Lore,Femenino,33,correcto,Chad,4,Normal
26/06/21,12:09:31,1:50,42,10.0,intento,Lore,Femenino,33,error,Mike,4,Normal
26/06/21,12:09:32,1:48,42,10.0,intento,Lore,Femenino,33,error,Cheems,4,Normal
26/06/21,12:09:34,1:47,42,10.0,intento,Lore,Femenino,33,error,Mike,4,Normal
26/06/21,12:09:35,1:45,42,10.0,intento,Lore,Femenino,33,error,Apu,4,Normal
26/06/21,12:09:37,1:44,42,10.0,intento,Lore,Femenino,33,error,Mike,4,Normal
26/06/21,12:09:39,1:42,42,10.0,intento,Lore,Femenino,33,error,Cheems,4,Normal
26/06/21,12:09:41,1:40,42,10.0,intento,Lore,Femenino,33,correcto,Mike,4,Normal
26/06/21,12:09:43,1:38,42,10.0,intento,Lore,Femenino,33,error,Leonardo,4,Normal
26/06/21,12:09:45,1:36,42,10.0,intento,Lore,Femenino,33,error,Cheems,4,Normal
26/06/21,12:09:46,1:34,42,10.0,intento,Lore,Femenino,33,error,Apu,4,Normal
26/06/21,12:09:49,1:32,42,10.0,intento,Lore,Femenino,33,error,Leonardo,4,Normal
26/06/21,12:09:51,1:30,42,10.0,intento,Lore,Femenino,33,error,Kayode,4,Normal
26/06/21,12:09:53,1:27,42,10.0,intento,Lore,Femenino,33,error,Apu,4,Normal
26/06/21,12:09:56,1:25,42,10.0,intento,Lore,Femenino,33,error,Cheems,4,Normal
26/06/21,12:09:58,1:23,42,10.0,intento,Lore,Femenino,33,correcto,Kayode,4,Normal
26/06/21,12:09:59,1:21,42,10.0,intento,Lore,Femenino,33,error,Leonardo,4,Normal
26/06/21,12:10:01,1:19,42,10.0,intento,Lore,Femenino,33,correcto,Leonardo,4,Normal
26/06/21,12:10:03,1:18,42,10.0,intento,Lore,Femenino,33,error,Cheems,4,Normal
26/06/21,12:10:05,1:16,42,10.0,intento,Lore,Femenino,33,correcto,Cheems,4,Normal
26/06/21,12:10:07,1:14,42,10.0,intento,Lore,Femenino,33,correcto,Apu,4,Normal
26/06/21,12:10:08,1:14,42,10.0,fin_partida,Lore,Femenino,33,nivel_ganado,,4,Normal
26/06/21,12:10:08,1:14,42,10.0,fin_partida,Lore,Femenino,33,partida_ganada,,4,Normal
26/06/21,12:28:32,2:00,43,6.0,inicio_partida,Relderf,Masculino,30,,,1,Fácil
26/06/21,12:28:33,2:00,43,6.0,intento,Relderf,Masculino,30,error,Kobe Bryant,1,Fácil
26/06/21,12:28:34,1:58,43,6.0,intento,Relderf,Masculino,30,error,Ray Allen,1,Fácil
26/06/21,12:28:35,1:57,43,6.0,intento,Relderf,Masculino,30,error,Tracy McGrady,1,Fácil
26/06/21,12:28:37,1:56,43,6.0,intento,Relderf,Masculino,30,error,Tracy McGrady,1,Fácil
26/06/21,12:28:38,1:54,43,6.0,intento,Relderf,Masculino,30,error,Jrue Holiday,1,Fácil
26/06/21,12:28:40,1:53,43,6.0,intento,Relderf,Masculino,30,error,Josh Howard,1,Fácil
26/06/21,12:28:41,1:51,43,6.0,intento,Relderf,Masculino,30,error,Jrue Holiday,1,Fácil
26/06/21,12:28:42,1:50,43,6.0,intento,Relderf,Masculino,30,correcto,Josh Howard,1,Fácil
26/06/21,12:28:43,1:50,43,6.0,intento,Relderf,Masculino,30,error,Kobe Bryant,1,Fácil
26/06/21,12:28:44,1:48,43,6.0,intento,Relderf,Masculino,30,error,Brandon Roy,1,Fácil
26/06/21,12:28:46,1:47,43,6.0,intento,Relderf,Masculino,30,correcto,Kobe Bryant,1,Fácil
26/06/21,12:28:47,1:46,43,6.0,intento,Relderf,Masculino,30,error,Ray Allen,1,Fácil
26/06/21,12:28:48,1:44,43,6.0,intento,Relderf,Masculino,30,error,Ray Allen,1,Fácil
26/06/21,12:28:49,1:43,43,6.0,intento,Relderf,Masculino,30,error,Jrue Holiday,1,Fácil
26/06/21,12:28:51,1:42,43,6.0,intento,Relderf,Masculino,30,correcto,Ray Allen,1,Fácil
26/06/21,12:28:52,1:41,43,6.0,intento,Relderf,Masculino,30,correcto,Brandon Roy,1,Fácil
26/06/21,12:28:53,1:40,43,6.0,intento,Relderf,Masculino,30,error,Jrue Holiday,1,Fácil
26/06/21,12:28:54,1:39,43,6.0,intento,Relderf,Masculino,30,correcto,Jrue Holiday,1,Fácil
26/06/21,12:28:55,1:38,43,6.0,intento,Relderf,Masculino,30,correcto,Tracy McGrady,1,Fácil
26/06/21,12:29:07,1:38,43,6.0,fin_partida,Relderf,Masculino,30,nivel_ganado,,1,Fácil
26/06/21,12:29:17,2:20,44,8.0,inicio_partida,Relderf,Masculino,30,,,2,Fácil
26/06/21,12:29:19,2:19,44,8.0,intento,Relderf,Masculino,30,error,Jason Kidd,2,Fácil
26/06/21,12:29:20,2:18,44,8.0,intento,Relderf,Masculino,30,error,Jason Kidd,2,Fácil
26/06/21,12:29:21,2:16,44,8.0,intento,Relderf,Masculino,30,error,Kobe Bryant,2,Fácil
26/06/21,12:29:23,2:15,44,8.0,intento,Relderf,Masculino,30,error,Manu Ginobili,2,Fácil
26/06/21,12:29:24,2:14,44,8.0,intento,Relderf,Masculino,30,error,Jason Kidd,2,Fácil
26/06/21,12:29:25,2:13,44,8.0,intento,Relderf,Masculino,30,error,Kyle Korver,2,Fácil
26/06/21,12:29:26,2:12,44,8.0,intento,Relderf,Masculino,30,error,Manu Ginobili,2,Fácil
26/06/21,12:29:27,2:10,44,8.0,intento,Relderf,Masculino,30,error,Kyle Korver,2,Fácil
26/06/21,12:29:28,2:09,44,8.0,intento,Relderf,Masculino,30,error,Jrue Holiday,2,Fácil
26/06/21,12:29:29,2:09,44,8.0,intento,Relderf,Masculino,30,correcto,Jrue Holiday,2,Fácil
26/06/21,12:29:30,2:08,44,8.0,intento,Relderf,Masculino,30,error,Kobe Bryant,2,Fácil
26/06/21,12:29:31,2:06,44,8.0,intento,Relderf,Masculino,30,error,Kyle Korver,2,Fácil
26/06/21,12:29:33,2:05,44,8.0,intento,Relderf,Masculino,30,error,Brandon Roy,2,Fácil
26/06/21,12:29:34,2:04,44,8.0,intento,Relderf,Masculino,30,error,Allan Houston,2,Fácil
26/06/21,12:29:36,2:01,44,8.0,intento,Relderf,Masculino,30,error,Jason Kidd,2,Fácil
26/06/21,12:29:38,2:00,44,8.0,intento,Relderf,Masculino,30,correcto,Kobe Bryant,2,Fácil
26/06/21,12:29:40,1:58,44,8.0,intento,Relderf,Masculino,30,correcto,Manu Ginobili,2,Fácil
26/06/21,12:29:41,1:57,44,8.0,intento,Relderf,Masculino,30,error,Brandon Roy,2,Fácil
26/06/21,12:29:42,1:56,44,8.0,intento,Relderf,Masculino,30,error,Tracy McGrady,2,Fácil
26/06/21,12:29:43,1:54,44,8.0,intento,Relderf,Masculino,30,correcto,Brandon Roy,2,Fácil
26/06/21,12:29:44,1:53,44,8.0,intento,Relderf,Masculino,30,error,Kyle Korver,2,Fácil
26/06/21,12:29:45,1:53,44,8.0,intento,Relderf,Masculino,30,error,Allan Houston,2,Fácil
26/06/21,12:29:47,1:51,44,8.0,intento,Relderf,Masculino,30,error,Allan Houston,2,Fácil
26/06/21,12:29:48,1:50,44,8.0,intento,Relderf,Masculino,30,correcto,Kyle Korver,2,Fácil
26/06/21,12:29:49,1:49,44,8.0,intento,Relderf,Masculino,30,correcto,Jason Kidd,2,Fácil
26/06/21,12:29:50,1:48,44,8.0,intento,Relderf,Masculino,30,error,Allan Houston,2,Fácil
26/06/21,12:29:51,1:47,44,8.0,intento,Relderf,Masculino,30,correcto,Allan Houston,2,Fácil
26/06/21,12:29:52,1:46,44,8.0,intento,Relderf,Masculino,30,correcto,Tracy McGrady,2,Fácil
26/06/21,12:29:53,1:46,44,8.0,fin_partida,Relderf,Masculino,30,nivel_ganado,,2,Fácil
26/06/21,12:30:33,2:40,45,10.0,inicio_partida,Relderf,Masculino,30,,,3,Fácil
26/06/21,12:30:33,2:40,45,10.0,intento,Relderf,Masculino,30,error,Klay Thompson,3,Fácil
26/06/21,12:30:35,2:39,45,10.0,intento,Relderf,Masculino,30,error,Allan Houston,3,Fácil
26/06/21,12:30:36,2:38,45,10.0,intento,Relderf,Masculino,30,error,Brandon Roy,3,Fácil
26/06/21,12:30:36,2:37,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:30:38,2:35,45,10.0,intento,Relderf,Masculino,30,correcto,Brandon Roy,3,Fácil
26/06/21,12:30:39,2:34,45,10.0,intento,Relderf,Masculino,30,error,Klay Thompson,3,Fácil
26/06/21,12:30:40,2:33,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:30:41,2:32,45,10.0,intento,Relderf,Masculino,30,error,Allan Houston,3,Fácil
26/06/21,12:30:42,2:31,45,10.0,intento,Relderf,Masculino,30,error,Josh Howard,3,Fácil
26/06/21,12:30:43,2:30,45,10.0,intento,Relderf,Masculino,30,error,Kyle Korver,3,Fácil
26/06/21,12:30:45,2:29,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:30:46,2:27,45,10.0,intento,Relderf,Masculino,30,correcto,Allan Houston,3,Fácil
26/06/21,12:30:47,2:26,45,10.0,intento,Relderf,Masculino,30,error,Josh Howard,3,Fácil
26/06/21,12:30:48,2:25,45,10.0,intento,Relderf,Masculino,30,error,Kyle Korver,3,Fácil
26/06/21,12:30:49,2:24,45,10.0,intento,Relderf,Masculino,30,correcto,John Wall,3,Fácil
26/06/21,12:30:51,2:22,45,10.0,intento,Relderf,Masculino,30,error,Kyle Lowry,3,Fácil
26/06/21,12:30:52,2:21,45,10.0,intento,Relderf,Masculino,30,correcto,Josh Howard,3,Fácil
26/06/21,12:30:53,2:20,45,10.0,intento,Relderf,Masculino,30,error,Kyle Lowry,3,Fácil
26/06/21,12:30:54,2:19,45,10.0,intento,Relderf,Masculino,30,correcto,Manu Ginobili,3,Fácil
26/06/21,12:30:55,2:18,45,10.0,intento,Relderf,Masculino,30,error,Klay Thompson,3,Fácil
26/06/21,12:30:57,2:17,45,10.0,intento,Relderf,Masculino,30,error,Kyle Lowry,3,Fácil
26/06/21,12:30:58,2:15,45,10.0,intento,Relderf,Masculino,30,error,Kyle Korver,3,Fácil
26/06/21,12:30:59,2:14,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:31:00,2:13,45,10.0,intento,Relderf,Masculino,30,error,Kyle Korver,3,Fácil
26/06/21,12:31:01,2:12,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:31:03,2:10,45,10.0,intento,Relderf,Masculino,30,error,Kobe Bryant,3,Fácil
26/06/21,12:31:04,2:09,45,10.0,intento,Relderf,Masculino,30,correcto,Kyle Korver,3,Fácil
26/06/21,12:31:05,2:08,45,10.0,intento,Relderf,Masculino,30,error,Klay Thompson,3,Fácil
26/06/21,12:31:06,2:07,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:31:08,2:05,45,10.0,intento,Relderf,Masculino,30,error,Kyle Lowry,3,Fácil
26/06/21,12:31:10,2:03,45,10.0,intento,Relderf,Masculino,30,correcto,Kobe Bryant,3,Fácil
26/06/21,12:31:12,2:01,45,10.0,intento,Relderf,Masculino,30,error,Klay Thompson,3,Fácil
26/06/21,12:31:13,2:00,45,10.0,intento,Relderf,Masculino,30,correcto,Kyle Lowry,3,Fácil
26/06/21,12:31:14,1:59,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:31:15,1:58,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:31:17,1:56,45,10.0,intento,Relderf,Masculino,30,correcto,Ray Allen,3,Fácil
26/06/21,12:31:18,1:55,45,10.0,intento,Relderf,Masculino,30,correcto,Klay Thompson,3,Fácil
26/06/21,12:31:20,1:55,45,10.0,fin_partida,Relderf,Masculino,30,nivel_ganado,,3,Fácil
26/06/21,12:31:20,1:55,45,10.0,fin_partida,Relderf,Masculino,30,partida_ganada,,3,Fácil
